sub	learn-doors	t	cond	onset	open_d	door	door_p	tgt_door	tgt_found	x	y
1	1	15	1	0.192	0	0	0.000	4	0	2096	1088.000
1	1	15	1	0.208	0	0	0.000	4	0	2084	1083.000
1	1	15	1	0.225	0	0	0.000	4	0	2071	1076.000
1	1	15	1	0.242	0	0	0.000	4	0	2055	1069.000
1	1	15	1	0.258	0	0	0.000	4	0	2044	1065.000
1	1	15	1	0.275	0	0	0.000	4	0	2009	1048.000
1	1	15	1	0.292	9	10	0.000	4	0	1994	1039.000
1	1	15	1	0.308	9	10	0.000	4	0	1976	1029.000
1	1	15	1	0.325	0	0	0.000	4	0	1961	1020.000
1	1	15	1	0.342	0	0	0.000	4	0	1941	1010.000
1	1	15	1	0.358	0	0	0.000	4	0	1933	1007.000
1	1	15	1	0.375	0	0	0.000	4	0	1925	1006.000
1	1	15	1	0.392	0	0	0.000	4	0	1918	1004.000
1	1	15	1	0.408	0	0	0.000	4	0	1913	1004.000
1	1	15	1	0.425	0	0	0.000	4	0	1905	1004.000
1	1	15	1	0.442	0	0	0.000	4	0	1894	1003.000
1	1	15	1	0.458	0	0	0.000	4	0	1887	1002.000
1	1	15	1	0.475	9	6	0.000	4	0	1880	1001.000
1	1	15	1	0.492	9	6	0.000	4	0	1874	999.000
1	1	15	1	0.508	9	6	0.000	4	0	1871	998.000
1	1	15	1	0.525	9	6	0.000	4	0	1871	998.000
1	1	15	1	0.542	9	6	0.000	4	0	1871	997.000
1	1	15	1	0.558	9	6	0.000	4	0	1870	997.000
1	1	15	1	0.575	9	6	0.000	4	0	1867	995.000
1	1	15	1	0.592	9	6	0.000	4	0	1866	994.000
1	1	15	1	0.608	9	6	0.000	4	0	1866	994.000
1	1	15	1	0.625	9	6	0.000	4	0	1865	993.000
1	1	15	1	0.642	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.658	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.675	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.692	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.708	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.725	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.747	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.758	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.775	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.792	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.808	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.825	1	6	0.250	4	0	1864	993.000
1	1	15	1	0.875	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.892	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.908	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.925	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.942	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.963	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.975	9	6	0.000	4	0	1864	993.000
1	1	15	1	0.992	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.008	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.025	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.042	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.058	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.075	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.092	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.108	9	6	0.000	4	0	1864	993.000
1	1	15	1	1.125	9	6	0.000	4	0	1862	994.000
1	1	15	1	1.142	9	6	0.000	4	0	1850	1027.000
1	1	15	1	1.158	0	0	0.000	4	0	1827	1087.000
1	1	15	1	1.175	9	7	0.000	4	0	1791	1161.000
1	1	15	1	1.192	9	7	0.000	4	0	1773	1191.000
1	1	15	1	1.208	0	0	0.000	4	0	1757	1213.000
1	1	15	1	1.225	0	0	0.000	4	0	1738	1239.000
1	1	15	1	1.242	0	0	0.000	4	0	1711	1271.000
1	1	15	1	1.258	0	0	0.000	4	0	1702	1281.000
1	1	15	1	1.275	0	0	0.000	4	0	1699	1287.000
1	1	15	1	1.292	0	0	0.000	4	0	1697	1292.000
1	1	15	1	1.308	0	0	0.000	4	0	1694	1299.000
1	1	15	1	1.325	0	0	0.000	4	0	1690	1312.000
1	1	15	1	1.342	9	4	0.000	4	0	1683	1329.000
1	1	15	1	1.358	9	4	0.000	4	0	1676	1340.000
1	1	15	1	1.375	9	4	0.000	4	0	1670	1350.000
1	1	15	1	1.397	9	4	0.000	4	0	1666	1357.000
1	1	15	1	1.408	9	4	0.000	4	0	1665	1361.000
1	1	15	1	1.425	9	4	0.000	4	0	1664	1363.000
1	1	15	1	1.442	9	4	0.000	4	0	1663	1364.000
1	1	15	1	1.458	9	4	0.000	4	0	1662	1365.000
1	1	15	1	1.475	9	4	0.000	4	0	1661	1368.000
1	1	15	1	1.492	9	4	0.000	4	0	1659	1371.000
1	1	15	1	1.508	9	4	0.000	4	0	1657	1373.000
1	1	15	1	1.525	9	4	0.000	4	0	1656	1374.000
1	1	15	1	1.542	1	4	0.250	4	0	1655	1375.000
1	1	15	1	1.558	1	4	0.250	4	1	1655	1375.000
1	1	15	1	1.596	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.611	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.627	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.642	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.657	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.672	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.687	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.702	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.717	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.732	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.747	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.763	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.778	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.793	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.808	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.823	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.838	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.853	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.869	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.884	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.899	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.914	10	4	0.250	4	1	1655	1375.000
1	1	15	1	1.929	10	4	0.250	4	1	1655	1375.000
1	1	16	1	0.023	0	0	0.000	9	0	1527	1887.000
1	1	16	1	0.050	0	0	0.000	9	0	1537	1870.000
1	1	16	1	0.068	0	0	0.000	9	0	1545	1856.000
1	1	16	1	0.085	0	0	0.000	9	0	1552	1844.000
1	1	16	1	0.101	0	0	0.000	9	0	1558	1835.000
1	1	16	1	0.118	0	0	0.000	9	0	1563	1825.000
1	1	16	1	0.136	0	0	0.000	9	0	1571	1812.000
1	1	16	1	0.153	0	0	0.000	9	0	1575	1805.000
1	1	16	1	0.170	0	0	0.000	9	0	1580	1796.000
1	1	16	1	0.178	0	0	0.000	9	0	1582	1793.000
1	1	16	1	0.187	0	0	0.000	9	0	1583	1788.000
1	1	16	1	0.203	0	0	0.000	9	0	1595	1764.000
1	1	16	1	0.220	0	0	0.000	9	0	1608	1727.000
1	1	16	1	0.237	0	0	0.000	9	0	1622	1691.000
1	1	16	1	0.253	0	0	0.000	9	0	1640	1636.000
1	1	16	1	0.270	0	0	0.000	9	0	1648	1599.000
1	1	16	1	0.287	0	0	0.000	9	0	1657	1540.000
1	1	16	1	0.303	0	0	0.000	9	0	1660	1514.000
1	1	16	1	0.320	0	0	0.000	9	0	1662	1494.000
1	1	16	1	0.337	0	0	0.000	9	0	1662	1477.000
1	1	16	1	0.353	0	0	0.000	9	0	1663	1460.000
1	1	16	1	0.370	0	0	0.000	9	0	1663	1452.000
1	1	16	1	0.387	0	0	0.000	9	0	1662	1447.000
1	1	16	1	0.403	0	0	0.000	9	0	1662	1442.000
1	1	16	1	0.420	0	0	0.000	9	0	1661	1434.000
1	1	16	1	0.437	0	0	0.000	9	0	1660	1425.000
1	1	16	1	0.453	9	4	0.000	9	0	1659	1421.000
1	1	16	1	0.470	9	4	0.000	9	0	1659	1421.000
1	1	16	1	0.487	9	4	0.000	9	0	1659	1420.000
1	1	16	1	0.504	9	4	0.000	9	0	1658	1420.000
1	1	16	1	0.520	9	4	0.000	9	0	1658	1419.000
1	1	16	1	0.537	9	4	0.000	9	0	1657	1415.000
1	1	16	1	0.553	9	4	0.000	9	0	1656	1413.000
1	1	16	1	0.570	9	4	0.000	9	0	1655	1413.000
1	1	16	1	0.587	9	4	0.000	9	0	1655	1409.000
1	1	16	1	0.603	9	4	0.000	9	0	1654	1404.000
1	1	16	1	0.620	9	4	0.000	9	0	1653	1398.000
1	1	16	1	0.637	9	4	0.000	9	0	1652	1395.000
1	1	16	1	0.653	9	4	0.000	9	0	1651	1388.000
1	1	16	1	0.670	9	4	0.000	9	0	1650	1384.000
1	1	16	1	0.687	9	4	0.000	9	0	1650	1383.000
1	1	16	1	0.704	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.720	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.737	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.753	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.770	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.787	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.804	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.820	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.837	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.855	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.870	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.887	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.903	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.920	1	4	0.250	9	0	1650	1382.000
1	1	16	1	0.970	9	4	0.000	9	0	1650	1382.000
1	1	16	1	0.987	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.003	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.020	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.037	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.053	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.070	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.087	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.103	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.120	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.137	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.153	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.170	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.187	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.203	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.220	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.237	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.253	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.270	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.287	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.303	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.320	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.337	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.353	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.370	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.387	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.403	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.420	9	4	0.000	9	0	1650	1382.000
1	1	16	1	1.437	9	4	0.000	9	0	1651	1380.000
1	1	16	1	1.453	9	4	0.000	9	0	1675	1362.000
1	1	16	1	1.470	9	4	0.000	9	0	1695	1350.000
1	1	16	1	1.487	0	0	0.000	9	0	1717	1338.000
1	1	16	1	1.503	0	0	0.000	9	0	1725	1335.000
1	1	16	1	1.520	0	0	0.000	9	0	1729	1334.000
1	1	16	1	1.537	0	0	0.000	9	0	1731	1334.000
1	1	16	1	1.553	0	0	0.000	9	0	1732	1333.000
1	1	16	1	1.570	0	0	0.000	9	0	1744	1328.000
1	1	16	1	1.587	0	0	0.000	9	0	1765	1321.000
1	1	16	1	1.603	0	0	0.000	9	0	1786	1313.000
1	1	16	1	1.620	0	0	0.000	9	0	1835	1297.000
1	1	16	1	1.637	0	0	0.000	9	0	1888	1277.000
1	1	16	1	1.653	0	0	0.000	9	0	1913	1266.000
1	1	16	1	1.670	0	0	0.000	9	0	1946	1256.000
1	1	16	1	1.687	0	0	0.000	9	0	1979	1246.000
1	1	16	1	1.703	0	0	0.000	9	0	2000	1242.000
1	1	16	1	1.720	9	11	0.000	9	0	2041	1230.000
1	1	16	1	1.737	0	0	0.000	9	0	2064	1223.000
1	1	16	1	1.754	0	0	0.000	9	0	2091	1215.000
1	1	16	1	1.770	0	0	0.000	9	0	2116	1205.000
1	1	16	1	1.787	9	15	0.000	9	0	2148	1195.000
1	1	16	1	1.803	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.820	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.837	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.853	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.870	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.887	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.903	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.920	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.937	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.953	9	15	0.000	9	0	2156	1192.000
1	1	16	1	1.970	9	15	0.000	9	0	2158	1192.000
1	1	16	1	1.987	9	15	0.000	9	0	2162	1192.000
1	1	16	1	2.003	9	15	0.000	9	0	2166	1192.000
1	1	16	1	2.020	9	15	0.000	9	0	2174	1192.000
1	1	16	1	2.037	9	15	0.000	9	0	2179	1192.000
1	1	16	1	2.053	9	15	0.000	9	0	2181	1192.000
1	1	16	1	2.070	9	15	0.000	9	0	2185	1192.000
1	1	16	1	2.087	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.103	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.120	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.137	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.153	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.170	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.187	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.203	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.220	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.237	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.253	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.270	1	15	0.250	9	0	2187	1192.000
1	1	16	1	2.320	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.337	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.353	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.370	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.387	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.403	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.420	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.437	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.453	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.470	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.487	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.503	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.520	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.537	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.553	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.570	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.587	9	15	0.000	9	0	2187	1192.000
1	1	16	1	2.603	9	15	0.000	9	0	2174	1181.000
1	1	16	1	2.620	0	0	0.000	9	0	2141	1156.000
1	1	16	1	2.637	0	0	0.000	9	0	2115	1140.000
1	1	16	1	2.653	0	0	0.000	9	0	2079	1121.000
1	1	16	1	2.670	0	0	0.000	9	0	2043	1106.000
1	1	16	1	2.687	0	0	0.000	9	0	1960	1073.000
1	1	16	1	2.703	0	0	0.000	9	0	1913	1053.000
1	1	16	1	2.720	0	0	0.000	9	0	1888	1043.000
1	1	16	1	2.737	0	0	0.000	9	0	1868	1034.000
1	1	16	1	2.753	9	6	0.000	9	0	1862	1031.000
1	1	16	1	2.770	9	6	0.000	9	0	1859	1030.000
1	1	16	1	2.787	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.804	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.820	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.837	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.854	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.870	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.887	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.904	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.920	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.937	9	6	0.000	9	0	1858	1030.000
1	1	16	1	2.954	1	6	0.250	9	0	1858	1030.000
1	1	16	1	2.971	1	6	0.250	9	0	1858	1030.000
1	1	16	1	2.987	1	6	0.250	9	0	1858	1030.000
1	1	16	1	3.004	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.020	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.037	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.054	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.070	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.087	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.104	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.120	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.137	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.154	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.170	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.187	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.204	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.221	1	6	0.250	9	0	1858	1029.000
1	1	16	1	3.270	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.287	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.304	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.320	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.337	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.354	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.370	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.387	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.404	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.420	9	6	0.000	9	0	1858	1029.000
1	1	16	1	3.437	9	6	0.000	9	0	1870	1009.000
1	1	16	1	3.454	0	0	0.000	9	0	1888	985.000
1	1	16	1	3.470	0	0	0.000	9	0	1906	957.000
1	1	16	1	3.487	0	0	0.000	9	0	1920	937.000
1	1	16	1	3.504	0	0	0.000	9	0	1932	916.000
1	1	16	1	3.520	0	0	0.000	9	0	1942	898.000
1	1	16	1	3.537	0	0	0.000	9	0	1948	885.000
1	1	16	1	3.554	0	0	0.000	9	0	1955	873.000
1	1	16	1	3.570	0	0	0.000	9	0	1960	865.000
1	1	16	1	3.587	0	0	0.000	9	0	1967	850.000
1	1	16	1	3.604	0	0	0.000	9	0	1972	842.000
1	1	16	1	3.620	9	9	0.000	9	0	1978	834.000
1	1	16	1	3.637	9	9	0.000	9	0	1980	830.000
1	1	16	1	3.654	9	9	0.000	9	0	1983	825.000
1	1	16	1	3.670	9	9	0.000	9	0	1984	821.000
1	1	16	1	3.687	9	9	0.000	9	0	1984	821.000
1	1	16	1	3.704	9	9	0.000	9	0	1984	821.000
1	1	16	1	3.720	9	9	0.000	9	0	1984	821.000
1	1	16	1	3.737	9	9	0.000	9	0	1984	821.000
1	1	16	1	3.753	9	9	0.000	9	0	1984	821.000
1	1	16	1	3.770	1	9	0.250	9	0	1984	821.000
1	1	16	1	3.787	1	9	0.250	9	1	1984	821.000
1	1	16	1	3.825	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.840	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.855	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.870	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.885	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.900	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.915	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.931	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.946	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.961	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.976	10	9	0.250	9	1	1984	821.000
1	1	16	1	3.991	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.006	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.021	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.037	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.052	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.067	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.082	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.097	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.112	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.127	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.143	10	9	0.250	9	1	1984	821.000
1	1	16	1	4.158	10	9	0.250	9	1	1984	821.000
1	1	17	1	0.028	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.044	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.061	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.078	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.094	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.115	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.128	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.144	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.161	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.178	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.194	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.211	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.228	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.244	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.261	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.278	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.294	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.311	9	9	0.000	4	0	1984	821.000
1	1	17	1	0.331	9	9	0.000	4	0	1984	823.000
1	1	17	1	0.344	9	9	0.000	4	0	1981	834.000
1	1	17	1	0.361	0	0	0.000	4	0	1977	845.000
1	1	17	1	0.378	0	0	0.000	4	0	1973	855.000
1	1	17	1	0.394	0	0	0.000	4	0	1972	859.000
1	1	17	1	0.411	0	0	0.000	4	0	1971	860.000
1	1	17	1	0.428	0	0	0.000	4	0	1971	861.000
1	1	17	1	0.444	0	0	0.000	4	0	1967	868.000
1	1	17	1	0.461	0	0	0.000	4	0	1955	890.000
1	1	17	1	0.478	0	0	0.000	4	0	1918	951.000
1	1	17	1	0.494	0	0	0.000	4	0	1881	1014.000
1	1	17	1	0.511	0	0	0.000	4	0	1854	1066.000
1	1	17	1	0.528	0	0	0.000	4	0	1831	1104.000
1	1	17	1	0.544	9	7	0.000	4	0	1815	1129.000
1	1	17	1	0.561	9	7	0.000	4	0	1794	1160.000
1	1	17	1	0.578	9	7	0.000	4	0	1783	1176.000
1	1	17	1	0.594	9	7	0.000	4	0	1772	1194.000
1	1	17	1	0.611	0	0	0.000	4	0	1759	1220.000
1	1	17	1	0.628	0	0	0.000	4	0	1731	1275.000
1	1	17	1	0.644	0	0	0.000	4	0	1720	1302.000
1	1	17	1	0.661	0	0	0.000	4	0	1711	1320.000
1	1	17	1	0.678	0	0	0.000	4	0	1702	1336.000
1	1	17	1	0.694	0	0	0.000	4	0	1698	1341.000
1	1	17	1	0.711	9	4	0.000	4	0	1690	1353.000
1	1	17	1	0.728	9	4	0.000	4	0	1688	1357.000
1	1	17	1	0.744	9	4	0.000	4	0	1686	1360.000
1	1	17	1	0.761	9	4	0.000	4	0	1684	1363.000
1	1	17	1	0.778	9	4	0.000	4	0	1678	1370.000
1	1	17	1	0.794	9	4	0.000	4	0	1675	1375.000
1	1	17	1	0.811	9	4	0.000	4	0	1671	1380.000
1	1	17	1	0.828	9	4	0.000	4	0	1668	1384.000
1	1	17	1	0.844	9	4	0.000	4	0	1666	1387.000
1	1	17	1	0.861	9	4	0.000	4	0	1661	1391.000
1	1	17	1	0.878	9	4	0.000	4	0	1660	1392.000
1	1	17	1	0.894	9	4	0.000	4	0	1659	1392.000
1	1	17	1	0.911	9	4	0.000	4	0	1659	1392.000
1	1	17	1	0.928	9	4	0.000	4	0	1659	1392.000
1	1	17	1	0.944	9	4	0.000	4	0	1659	1392.000
1	1	17	1	0.961	9	4	0.000	4	0	1659	1392.000
1	1	17	1	0.978	9	4	0.000	4	0	1659	1392.000
1	1	17	1	0.994	9	4	0.000	4	0	1659	1392.000
1	1	17	1	1.011	9	4	0.000	4	0	1659	1392.000
1	1	17	1	1.028	1	4	0.250	4	0	1659	1392.000
1	1	17	1	1.044	1	4	0.250	4	1	1659	1392.000
1	1	17	1	1.082	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.097	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.112	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.127	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.142	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.157	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.173	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.188	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.203	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.219	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.234	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.249	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.264	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.279	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.294	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.309	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.324	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.340	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.355	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.370	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.385	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.400	10	4	0.250	4	1	1659	1392.000
1	1	17	1	1.415	10	4	0.250	4	1	1659	1392.000
1	1	18	1	0.027	9	4	0.000	6	0	1659	1392.000
1	1	18	1	0.044	9	4	0.000	6	0	1659	1392.000
1	1	18	1	0.061	9	4	0.000	6	0	1659	1392.000
1	1	18	1	0.077	9	4	0.000	6	0	1659	1392.000
1	1	18	1	0.094	9	4	0.000	6	0	1659	1392.000
1	1	18	1	0.111	9	4	0.000	6	0	1659	1392.000
