sub	learn-doors	t	cond	onset	open_d	door	door_p	tgt_door	tgt_found	x	y
1	1	4	2	6.689	9	11	0.000	5	0	2054	1159.000
1	1	4	2	6.705	9	11	0.000	5	0	2053	1160.000
1	1	4	2	6.722	9	11	0.000	5	0	2052	1161.000
1	1	4	2	6.739	9	11	0.000	5	0	2052	1162.000
1	1	4	2	6.756	9	11	0.000	5	0	2050	1164.000
1	1	4	2	6.772	9	11	0.000	5	0	2048	1165.000
1	1	4	2	6.789	9	11	0.000	5	0	2048	1166.000
1	1	4	2	6.805	9	11	0.000	5	0	2048	1166.000
1	1	4	2	6.822	9	11	0.000	5	0	2047	1166.000
1	1	4	2	6.839	9	11	0.000	5	0	2047	1166.000
1	1	4	2	6.856	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.872	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.889	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.905	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.927	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.939	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.960	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.972	1	11	0.250	5	0	2047	1166.000
1	1	4	2	6.989	1	11	0.250	5	0	2047	1166.000
1	1	4	2	7.005	1	11	0.250	5	0	2047	1166.000
1	1	4	2	7.022	1	11	0.250	5	0	2047	1166.000
1	1	4	2	7.072	9	11	0.000	5	0	2047	1166.000
1	1	4	2	7.089	9	11	0.000	5	0	2047	1166.000
1	1	4	2	7.105	9	11	0.000	5	0	2047	1166.000
1	1	4	2	7.127	9	11	0.000	5	0	2047	1166.000
1	1	4	2	7.139	9	11	0.000	5	0	2047	1166.000
1	1	4	2	7.155	9	11	0.000	5	0	2047	1166.000
1	1	4	2	7.172	9	11	0.000	5	0	2047	1167.000
1	1	4	2	7.189	9	11	0.000	5	0	2053	1171.000
1	1	4	2	7.205	9	11	0.000	5	0	2057	1177.000
1	1	4	2	7.222	9	11	0.000	5	0	2060	1182.000
1	1	4	2	7.239	9	11	0.000	5	0	2065	1192.000
1	1	4	2	7.255	0	0	0.000	5	0	2074	1211.000
1	1	4	2	7.272	0	0	0.000	5	0	2082	1221.000
1	1	4	2	7.289	0	0	0.000	5	0	2093	1232.000
1	1	4	2	7.305	0	0	0.000	5	0	2105	1239.000
1	1	4	2	7.322	0	0	0.000	5	0	2113	1241.000
1	1	4	2	7.339	0	0	0.000	5	0	2117	1243.000
1	1	4	2	7.355	0	0	0.000	5	0	2117	1243.000
1	1	4	2	7.372	0	0	0.000	5	0	2117	1243.000
1	1	4	2	7.389	0	0	0.000	5	0	2117	1243.000
1	1	4	2	7.405	0	0	0.000	5	0	2117	1243.000
1	1	4	2	7.422	0	0	0.000	5	0	2117	1243.000
1	1	4	2	7.439	0	0	0.000	5	0	2118	1244.000
1	1	4	2	7.455	0	0	0.000	5	0	2122	1247.000
1	1	4	2	7.472	0	0	0.000	5	0	2129	1251.000
1	1	4	2	7.489	0	0	0.000	5	0	2134	1252.000
1	1	4	2	7.505	0	0	0.000	5	0	2136	1252.000
1	1	4	2	7.522	0	0	0.000	5	0	2138	1252.000
1	1	4	2	7.539	0	0	0.000	5	0	2142	1248.000
1	1	4	2	7.555	0	0	0.000	5	0	2161	1225.000
1	1	4	2	7.572	9	15	0.000	5	0	2176	1208.000
1	1	4	2	7.589	9	15	0.000	5	0	2183	1200.000
1	1	4	2	7.605	9	15	0.000	5	0	2196	1188.000
1	1	4	2	7.622	9	15	0.000	5	0	2202	1182.000
1	1	4	2	7.639	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.655	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.672	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.689	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.705	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.722	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.744	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.755	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.772	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.789	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.805	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.822	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.839	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.855	1	15	0.000	5	0	2203	1182.000
1	1	4	2	7.905	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.922	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.939	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.955	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.972	9	15	0.000	5	0	2203	1182.000
1	1	4	2	7.989	9	15	0.000	5	0	2203	1182.000
1	1	4	2	8.005	9	15	0.000	5	0	2203	1182.000
1	1	4	2	8.022	9	15	0.000	5	0	2203	1182.000
1	1	4	2	8.039	9	15	0.000	5	0	2203	1182.000
1	1	4	2	8.055	9	15	0.000	5	0	2203	1188.000
1	1	4	2	8.072	9	15	0.000	5	0	2203	1198.000
1	1	4	2	8.089	9	15	0.000	5	0	2204	1223.000
1	1	4	2	8.105	0	0	0.000	5	0	2207	1239.000
1	1	4	2	8.122	0	0	0.000	5	0	2208	1256.000
1	1	4	2	8.139	0	0	0.000	5	0	2210	1267.000
1	1	4	2	8.155	0	0	0.000	5	0	2211	1277.000
1	1	4	2	8.172	0	0	0.000	5	0	2212	1278.000
1	1	4	2	8.189	0	0	0.000	5	0	2212	1279.000
1	1	4	2	8.205	0	0	0.000	5	0	2212	1280.000
1	1	4	2	8.222	0	0	0.000	5	0	2212	1280.000
1	1	4	2	8.239	0	0	0.000	5	0	2212	1284.000
1	1	4	2	8.255	0	0	0.000	5	0	2212	1289.000
1	1	4	2	8.272	0	0	0.000	5	0	2212	1291.000
1	1	4	2	8.289	0	0	0.000	5	0	2212	1295.000
1	1	4	2	8.305	9	16	0.000	5	0	2209	1304.000
1	1	4	2	8.322	9	16	0.000	5	0	2203	1312.000
1	1	4	2	8.339	9	16	0.000	5	0	2193	1323.000
1	1	4	2	8.355	9	16	0.000	5	0	2170	1337.000
1	1	4	2	8.372	9	16	0.000	5	0	2152	1344.000
1	1	4	2	8.389	0	0	0.000	5	0	2119	1353.000
1	1	4	2	8.405	0	0	0.000	5	0	2096	1356.000
1	1	4	2	8.422	9	12	0.000	5	0	2075	1359.000
1	1	4	2	8.439	9	12	0.000	5	0	2066	1360.000
1	1	4	2	8.455	9	12	0.000	5	0	2053	1363.000
1	1	4	2	8.472	9	12	0.000	5	0	2051	1363.000
1	1	4	2	8.489	9	12	0.000	5	0	2051	1363.000
1	1	4	2	8.505	9	12	0.000	5	0	2051	1363.000
1	1	4	2	8.522	9	12	0.000	5	0	2050	1363.000
1	1	4	2	8.539	9	12	0.000	5	0	2048	1364.000
1	1	4	2	8.555	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.572	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.589	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.605	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.622	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.639	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.656	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.672	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.689	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.705	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.722	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.739	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.755	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.772	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.789	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.805	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.822	1	12	0.000	5	0	2046	1364.000
1	1	4	2	8.872	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.889	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.906	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.922	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.939	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.955	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.972	9	12	0.000	5	0	2046	1364.000
1	1	4	2	8.989	9	12	0.000	5	0	2046	1364.000
1	1	4	2	9.005	9	12	0.000	5	0	2046	1364.000
1	1	4	2	9.022	9	12	0.000	5	0	2046	1364.000
1	1	4	2	9.039	9	12	0.000	5	0	2046	1364.000
1	1	4	2	9.055	9	12	0.000	5	0	2045	1365.000
1	1	4	2	9.072	9	12	0.000	5	0	2039	1367.000
1	1	4	2	9.089	9	12	0.000	5	0	2028	1370.000
1	1	4	2	9.105	9	12	0.000	5	0	2009	1371.000
1	1	4	2	9.122	9	12	0.000	5	0	1993	1373.000
1	1	4	2	9.139	9	12	0.000	5	0	1962	1374.000
1	1	4	2	9.155	0	0	0.000	5	0	1951	1374.000
1	1	4	2	9.172	0	0	0.000	5	0	1943	1374.000
1	1	4	2	9.189	0	0	0.000	5	0	1941	1374.000
1	1	4	2	9.205	0	0	0.000	5	0	1941	1374.000
1	1	4	2	9.227	0	0	0.000	5	0	1940	1374.000
1	1	4	2	9.244	0	0	0.000	5	0	1939	1374.000
1	1	4	2	9.255	0	0	0.000	5	0	1938	1374.000
1	1	4	2	9.272	0	0	0.000	5	0	1934	1371.000
1	1	4	2	9.289	0	0	0.000	5	0	1928	1368.000
1	1	4	2	9.305	0	0	0.000	5	0	1921	1363.000
1	1	4	2	9.322	0	0	0.000	5	0	1918	1360.000
1	1	4	2	9.339	0	0	0.000	5	0	1911	1356.000
1	1	4	2	9.355	0	0	0.000	5	0	1897	1346.000
1	1	4	2	9.372	0	0	0.000	5	0	1888	1338.000
1	1	4	2	9.389	0	0	0.000	5	0	1879	1328.000
1	1	4	2	9.405	0	0	0.000	5	0	1870	1316.000
1	1	4	2	9.422	0	0	0.000	5	0	1862	1303.000
1	1	4	2	9.439	0	0	0.000	5	0	1851	1281.000
1	1	4	2	9.455	0	0	0.000	5	0	1842	1259.000
1	1	4	2	9.472	0	0	0.000	5	0	1833	1241.000
1	1	4	2	9.489	9	7	0.000	5	0	1828	1232.000
1	1	4	2	9.505	9	7	0.000	5	0	1818	1214.000
1	1	4	2	9.522	9	7	0.000	5	0	1809	1194.000
1	1	4	2	9.539	9	7	0.000	5	0	1804	1182.000
1	1	4	2	9.555	9	7	0.000	5	0	1800	1173.000
1	1	4	2	9.572	9	7	0.000	5	0	1794	1156.000
1	1	4	2	9.589	9	7	0.000	5	0	1786	1140.000
1	1	4	2	9.605	0	0	0.000	5	0	1773	1121.000
1	1	4	2	9.622	0	0	0.000	5	0	1770	1115.000
1	1	4	2	9.639	0	0	0.000	5	0	1765	1108.000
1	1	4	2	9.661	0	0	0.000	5	0	1749	1080.000
1	1	4	2	9.672	0	0	0.000	5	0	1735	1048.000
1	1	4	2	9.689	0	0	0.000	5	0	1732	1037.000
1	1	4	2	9.705	0	0	0.000	5	0	1731	1026.000
1	1	4	2	9.722	0	0	0.000	5	0	1730	1013.000
1	1	4	2	9.739	0	0	0.000	5	0	1730	997.000
1	1	4	2	9.755	0	0	0.000	5	0	1730	984.000
1	1	4	2	9.772	0	0	0.000	5	0	1730	974.000
1	1	4	2	9.789	0	0	0.000	5	0	1731	963.000
1	1	4	2	9.805	0	0	0.000	5	0	1734	952.000
1	1	4	2	9.822	0	0	0.000	5	0	1736	947.000
1	1	4	2	9.839	0	0	0.000	5	0	1736	946.000
1	1	4	2	9.856	0	0	0.000	5	0	1736	946.000
1	1	4	2	9.872	0	0	0.000	5	0	1736	945.000
1	1	4	2	9.889	0	0	0.000	5	0	1736	945.000
1	1	4	2	9.905	0	0	0.000	5	0	1735	945.000
1	1	4	2	9.922	0	0	0.000	5	0	1731	945.000
1	1	4	2	9.939	0	0	0.000	5	0	1726	947.000
1	1	4	2	9.955	0	0	0.000	5	0	1715	951.000
1	1	4	2	9.972	0	0	0.000	5	0	1707	954.000
1	1	4	2	9.989	0	0	0.000	5	0	1702	957.000
1	1	4	2	10.005	0	0	0.000	5	0	1696	959.000
1	1	4	2	10.022	9	2	0.000	5	0	1691	962.000
1	1	4	2	10.039	9	2	0.000	5	0	1685	964.000
1	1	4	2	10.055	9	2	0.000	5	0	1680	967.000
1	1	4	2	10.072	9	2	0.000	5	0	1675	969.000
1	1	4	2	10.089	9	2	0.000	5	0	1670	970.000
1	1	4	2	10.105	9	2	0.000	5	0	1666	972.000
1	1	4	2	10.122	9	2	0.000	5	0	1664	973.000
1	1	4	2	10.139	9	2	0.000	5	0	1662	973.000
1	1	4	2	10.155	9	2	0.000	5	0	1660	975.000
1	1	4	2	10.172	9	2	0.000	5	0	1656	976.000
1	1	4	2	10.189	9	2	0.000	5	0	1651	978.000
1	1	4	2	10.205	9	2	0.000	5	0	1648	979.000
1	1	4	2	10.222	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.239	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.255	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.272	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.289	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.305	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.322	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.339	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.355	1	2	0.000	5	0	1648	979.000
1	1	4	2	10.405	9	2	0.000	5	0	1678	945.000
1	1	4	2	10.422	0	0	0.000	5	0	1701	924.000
1	1	4	2	10.439	0	0	0.000	5	0	1720	904.000
1	1	4	2	10.455	0	0	0.000	5	0	1736	889.000
1	1	4	2	10.472	0	0	0.000	5	0	1751	876.000
1	1	4	2	10.489	0	0	0.000	5	0	1764	861.000
1	1	4	2	10.505	0	0	0.000	5	0	1772	854.000
1	1	4	2	10.522	0	0	0.000	5	0	1781	843.000
1	1	4	2	10.539	9	5	0.000	5	0	1790	832.000
1	1	4	2	10.555	9	5	0.000	5	0	1805	814.000
1	1	4	2	10.572	9	5	0.000	5	0	1814	804.000
1	1	4	2	10.589	9	5	0.000	5	0	1821	795.000
1	1	4	2	10.605	9	5	0.000	5	0	1822	792.000
1	1	4	2	10.622	9	5	0.000	5	0	1824	791.000
1	1	4	2	10.639	9	5	0.000	5	0	1825	789.000
1	1	4	2	10.655	9	5	0.000	5	0	1827	786.000
1	1	4	2	10.672	9	5	0.000	5	0	1829	784.000
1	1	4	2	10.689	9	5	0.000	5	0	1830	783.000
1	1	4	2	10.705	9	5	0.000	5	0	1830	782.000
1	1	4	2	10.722	1	5	0.250	5	0	1830	781.000
1	1	4	2	10.739	1	5	0.250	5	1	1830	781.000
1	1	4	2	10.804	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.819	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.834	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.849	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.864	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.879	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.894	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.909	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.924	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.940	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.955	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.970	10	5	0.250	5	1	1830	781.000
1	1	4	2	10.985	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.000	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.015	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.030	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.045	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.060	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.076	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.091	10	5	0.250	5	1	1830	781.000
1	1	4	2	11.106	10	5	0.250	5	1	1830	781.000
1	1	5	2	0.031	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.047	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.064	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.081	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.097	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.114	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.131	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.147	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.164	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.181	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.197	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.214	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.231	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.247	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.264	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.281	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.297	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.314	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.331	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.347	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.364	9	5	0.000	13	0	1830	781.000
1	1	5	2	0.386	9	5	0.000	13	0	1830	782.000
1	1	5	2	0.397	9	5	0.000	13	0	1830	782.000
1	1	5	2	0.414	9	5	0.000	13	0	1830	783.000
1	1	5	2	0.431	9	5	0.000	13	0	1830	784.000
1	1	5	2	0.447	9	5	0.000	13	0	1829	785.000
1	1	5	2	0.469	9	5	0.000	13	0	1829	786.000
1	1	5	2	0.481	9	5	0.000	13	0	1829	786.000
1	1	5	2	0.497	9	5	0.000	13	0	1829	786.000
1	1	5	2	0.514	9	5	0.000	13	0	1829	786.000
1	1	5	2	0.531	9	5	0.000	13	0	1829	786.000
1	1	5	2	0.548	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.564	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.581	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.597	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.619	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.631	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.647	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.664	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.681	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.697	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.714	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.731	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.747	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.764	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.781	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.797	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.814	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.831	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.847	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.864	1	5	0.250	13	0	1828	787.000
1	1	5	2	0.914	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.931	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.947	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.964	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.981	9	5	0.000	13	0	1828	787.000
1	1	5	2	0.997	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.014	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.031	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.047	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.064	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.081	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.097	9	5	0.000	13	0	1828	787.000
1	1	5	2	1.114	9	5	0.000	13	0	1831	787.000
1	1	5	2	1.131	9	5	0.000	13	0	1841	787.000
1	1	5	2	1.152	9	5	0.000	13	0	1862	787.000
1	1	5	2	1.164	9	5	0.000	13	0	1872	787.000
1	1	5	2	1.181	0	0	0.000	13	0	1892	787.000
1	1	5	2	1.197	0	0	0.000	13	0	1901	787.000
1	1	5	2	1.214	0	0	0.000	13	0	1910	787.000
1	1	5	2	1.231	0	0	0.000	13	0	1921	785.000
1	1	5	2	1.247	0	0	0.000	13	0	1937	784.000
1	1	5	2	1.264	0	0	0.000	13	0	1953	783.000
1	1	5	2	1.281	9	9	0.000	13	0	1974	781.000
1	1	5	2	1.297	9	9	0.000	13	0	1996	778.000
1	1	5	2	1.314	9	9	0.000	13	0	2019	775.000
1	1	5	2	1.331	9	9	0.000	13	0	2046	769.000
1	1	5	2	1.347	9	9	0.000	13	0	2053	768.000
1	1	5	2	1.364	9	9	0.000	13	0	2059	766.000
1	1	5	2	1.381	9	9	0.000	13	0	2067	764.000
1	1	5	2	1.397	0	0	0.000	13	0	2076	761.000
1	1	5	2	1.414	0	0	0.000	13	0	2089	757.000
1	1	5	2	1.431	0	0	0.000	13	0	2101	754.000
1	1	5	2	1.447	0	0	0.000	13	0	2112	751.000
1	1	5	2	1.464	0	0	0.000	13	0	2123	747.000
1	1	5	2	1.481	0	0	0.000	13	0	2133	744.000
1	1	5	2	1.497	0	0	0.000	13	0	2140	742.000
1	1	5	2	1.514	0	0	0.000	13	0	2143	741.000
1	1	5	2	1.531	0	0	0.000	13	0	2147	740.000
1	1	5	2	1.547	0	0	0.000	13	0	2154	740.000
1	1	5	2	1.564	0	0	0.000	13	0	2160	740.000
1	1	5	2	1.581	0	0	0.000	13	0	2162	740.000
1	1	5	2	1.597	0	0	0.000	13	0	2169	742.000
1	1	5	2	1.614	9	13	0.000	13	0	2173	744.000
1	1	5	2	1.631	9	13	0.000	13	0	2182	753.000
1	1	5	2	1.647	9	13	0.000	13	0	2186	758.000
1	1	5	2	1.664	9	13	0.000	13	0	2191	762.000
1	1	5	2	1.681	9	13	0.000	13	0	2191	764.000
1	1	5	2	1.697	9	13	0.000	13	0	2192	765.000
1	1	5	2	1.714	9	13	0.000	13	0	2192	765.000
1	1	5	2	1.731	9	13	0.000	13	0	2192	765.000
1	1	5	2	1.747	9	13	0.000	13	0	2192	765.000
1	1	5	2	1.764	9	13	0.000	13	0	2192	765.000
1	1	5	2	1.781	1	13	0.250	13	0	2192	765.000
1	1	5	2	1.797	1	13	0.250	13	1	2192	765.000
1	1	5	2	1.837	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.852	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.868	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.883	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.898	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.913	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.928	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.943	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.958	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.973	10	13	0.250	13	1	2192	765.000
1	1	5	2	1.988	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.003	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.019	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.034	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.049	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.064	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.079	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.094	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.109	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.124	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.139	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.155	10	13	0.250	13	1	2192	765.000
1	1	5	2	2.170	10	13	0.250	13	1	2192	765.000
1	1	6	2	0.024	9	13	0.000	3	0	2192	765.000
1	1	6	2	0.040	9	13	0.000	3	0	2191	768.000
1	1	6	2	0.057	9	13	0.000	3	0	2188	775.000
1	1	6	2	0.074	9	13	0.000	3	0	2181	783.000
1	1	6	2	0.090	9	13	0.000	3	0	2173	794.000
1	1	6	2	0.107	9	13	0.000	3	0	2159	808.000
1	1	6	2	0.124	9	13	0.000	3	0	2149	819.000
1	1	6	2	0.140	0	0	0.000	3	0	2137	830.000
1	1	6	2	0.157	0	0	0.000	3	0	2120	845.000
1	1	6	2	0.174	0	0	0.000	3	0	2101	859.000
1	1	6	2	0.191	0	0	0.000	3	0	2097	862.000
1	1	6	2	0.207	0	0	0.000	3	0	2096	863.000
1	1	6	2	0.224	0	0	0.000	3	0	2096	863.000
1	1	6	2	0.240	0	0	0.000	3	0	2096	863.000
1	1	6	2	0.257	0	0	0.000	3	0	2096	863.000
1	1	6	2	0.274	0	0	0.000	3	0	2096	863.000
1	1	6	2	0.290	0	0	0.000	3	0	2096	863.000
1	1	6	2	0.307	0	0	0.000	3	0	2096	864.000
1	1	6	2	0.324	0	0	0.000	3	0	2096	865.000
1	1	6	2	0.346	0	0	0.000	3	0	2100	865.000
1	1	6	2	0.357	0	0	0.000	3	0	2103	865.000
1	1	6	2	0.374	0	0	0.000	3	0	2106	862.000
1	1	6	2	0.390	0	0	0.000	3	0	2111	858.000
1	1	6	2	0.407	0	0	0.000	3	0	2116	852.000
1	1	6	2	0.424	0	0	0.000	3	0	2120	847.000
1	1	6	2	0.441	0	0	0.000	3	0	2125	837.000
1	1	6	2	0.457	0	0	0.000	3	0	2127	831.000
1	1	6	2	0.474	0	0	0.000	3	0	2129	823.000
1	1	6	2	0.490	0	0	0.000	3	0	2130	819.000
1	1	6	2	0.507	0	0	0.000	3	0	2129	819.000
1	1	6	2	0.524	0	0	0.000	3	0	2117	817.000
1	1	6	2	0.541	0	0	0.000	3	0	2086	814.000
1	1	6	2	0.557	9	9	0.000	3	0	2015	809.000
1	1	6	2	0.574	0	0	0.000	3	0	1952	807.000
1	1	6	2	0.590	0	0	0.000	3	0	1902	807.000
1	1	6	2	0.607	9	5	0.000	3	0	1862	807.000
1	1	6	2	0.624	9	5	0.000	3	0	1842	807.000
1	1	6	2	0.640	9	5	0.000	3	0	1842	807.000
1	1	6	2	0.657	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.674	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.690	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.707	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.724	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.740	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.757	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.774	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.790	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.807	9	5	0.000	3	0	1842	806.000
1	1	6	2	0.824	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.841	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.857	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.874	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.890	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.907	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.924	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.940	1	5	0.250	3	0	1842	806.000
1	1	6	2	0.990	9	5	0.000	3	0	1842	806.000
1	1	6	2	1.007	9	5	0.000	3	0	1842	806.000
1	1	6	2	1.024	9	5	0.000	3	0	1842	806.000
